Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Skill/S_FKaguya_10Rare_Description,Text,,"[카구야/신보]가 있을 때에만 사용가능.
시전 시 [카구야/신보]가 소모됩니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Can only be used if you have [Kaguya/Divine Treasure]. Consumes [Kaguya/Divine Treasure] upon use.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","自身が[輝夜/神宝]を持つ時のみ使用可能。使用時に[輝夜/神宝]を消費する。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","仅在自身拥有[辉夜/神宝]时才可使用，释放时消耗[辉夜/神宝]。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_Name,Text,,「영야 되돌리기」,「End of Imperishable Night」,「永夜返し」,「永夜归返」,
Skill/S_FKaguya_11Rare_0_Name,Text,,봉래의 수해,Hourai's Sea of Trees,蓬莱の樹海,蓬莱的树海,
Skill/S_FKaguya_11Rare_Name,Text,,「봉래의 수해」,「Hourai's Sea of Trees」,「蓬莱の樹海」,「蓬莱的树海」,
Skill/S_FKaguya_12Rare_Description,Text,,대상 아군의 희귀 스킬 중 하나를 선택하고 '제외'를 부여하여 패에 추가합니다.,"Choose 1 rare skill from the target ally, create it and give it Exclude.",対象の味方のすべてのレアスキルから1つ選び、除外を与えて生成する。,从目标调查员所有的稀有技能中选择1张并生成，附带放逐。,
Skill/S_FKaguya_12Rare_Name,Text,,신난제「에이자의 적석」,New Impossible Request「Red Stone of Aja」,新難題「エイジャの赤石」,新难题「艾哲红石」,
Skill/S_FKaguya_1_Description,Text,,"대상이 가지고 있는 고통 및 약화 디버프의 지속시간이 1턴 증가합니다.

<color=#ffc1c1>신보</color> - 모든 아군의 체력을 &a(자신의 최대 체력의 20%)만큼 초과회복합니다.","Increase the duration of pain and weakening debuffs on the target by 1 turn.

<color=#ffc1c1>Divine Treasure</color> - Overheal all allies' &a (20% of own max health) health.","対象の持つ苦痛デバフと衰弱デバフの持続時間を1ターン延長する。

<color=#ffc1c1>神宝</color> -すべての味方を&a(自身の最大体力の20%)オーバーヒールする。","使目标身上的痛苦、弱化减益效果持续时间增加1回合。

<color=#ffc1c1>神宝</color> - 超额恢复所有友军&a(自身20%最大体力值)体力。",
Skill/S_FKaguya_1_Name,Text,,신보「브릴리언트 드래곤 바레트」,Divine Treasure「Brilliant Dragon Bullet」,神宝「ブリリアントドラゴンバレッタ」,神宝「耀眼的龙玉」,
Skill/S_FKaguya_2_Description,Text,,"사용 시 즉시 &a(7+최대체력의35%)의 보호막을 얻습니다.
카운트가 끝나면 보호막이 제거되고, 보호막이 사라지면 카운트가 즉시 종료됩니다.

<color=purple>난제</color> - 카운트 중, 자신 이외의 아군이 패의 스킬을 사용하지 않습니다.","Apply a shield of &a (7+35% of max health) immediately upon use.
When the countdown ends, remove the shield; when the shield is emptied, the countdown ends immediately.

<color=purple>Impossible Request</color> - During the countdown, allies other than yourself cannot use their skills.","使用時、即座に&a(7+最大体力の35%)のバリアを得る。
カウントダウンが終了したときバリアを除去する。バリアが除去されたとき、このスキルのカウントダウンは0になる。

<color=purple>難題</color> - カウントダウン中、自身以外の味方のスキルを手札からを使用しない。","使用时立即施加&a(7+35%最大体力值)的保护罩。
倒计时结束时，移除保护罩；保护罩被清空时，倒计时立即结束。

<color=purple>难题</color> - 倒计时期间，除了自己以外的友军不使用手中的技能。",
Skill/S_FKaguya_2_Name,Text,,난제「부처의 석발 -꺾이지 않는 의지-」,Impossible Request「Buddha's Stone Bowl -Indomitable Will-」,難題「仏の御石の鉢 -砕けぬ意思-」,难题「佛御石之钵　-不碎的意志-」,
Skill/S_FKaguya_3_Description,Text,,"치명타 발생 시, 80%피해량으로 스킬을 반복시전합니다.
이는 추가공격으로 간주되며, 최대 5회까지 반복시전 가능합니다.

<color=#ffc1c1>신보</color> - &a(60%)의 추가피해를 주고, 치명타율을 25% 증가시킵니다.","If a critical hit occurs, repeat the skill with 80% efficiency, treated as an additional attack; up to 5 times.

<color=#ffc1c1>Divine Treasure</color> - Deal an extra &a (60%) damage and increase critical hit rate by 25%.","クリティカル発生時、80%の効率で追加攻撃を行う。追加攻撃は最大5回まで発動する。 

<color=#ffc1c1>神宝</color> - &a(60%)のダメージを追加で与え、クリティカル率が25%増加する。 ","如果暴击，以80%效率重复释放这个技能，视作追加攻击；最多重复释放5次。

<color=#ffc1c1>神宝</color> - 额外造成&a(60%)伤害，暴击率提升25%。",
Skill/S_FKaguya_3_Name,Text,,신보「부디스트 다이아몬드」,Divine Treasure「Buddhist Diamond」,神宝「ブディストダイアモンド」,神宝「佛体的金刚石」,
Skill/S_FKaguya_4_Description,Text,,"대상의 도발 상태를 변경합니다.

<color=purple>난제</color> - 패에 이 스킬이외의 자신의 스킬이 없습니다.","Change the target’s taunting state.

<color=purple>Impossible Request</color> - No skills other than this one are present in your hand.","対象の挑発状態を変更する。

<color=purple>難題</color> - 手札にこれ以外の自身のスキルがない。","改变目标的嘲讽状态。

<color=purple>难题</color> - 手中没有这个技能以外的、属于自己的技能。",
Skill/S_FKaguya_4_Name,Text,,난제「불쥐의 가죽옷 -침착한 마음-」,Impossible Request「Robe of Fire Rat -Unhurried Mind-」,難題「火鼠の皮衣 -焦れぬ心-」,难题「火鼠的皮衣　-不焦躁的内心-」,
Skill/S_FKaguya_5_0_Name,Text,,신보「샐러맨더 실드」,Divine Treasure「Salamander Shield」,神宝「サラマンダーシールド」,神宝「火蜥蜴之盾」,
Skill/S_FKaguya_5_Description,Text,,"대상의 모든 고통디버프를 제거합니다.
대상이 적일 경우, 제거된 고통디버프 1중첩당 자신의 최대 체력에 비례한 &a(20%)의 피해를 입히며, 이 피해는 추가피해로 간주됩니다.

<color=#ffc1c1>신보</color> - 대상이 아군인 경우 [카구야/샐러맨더]를 적용합니다.","Remove all pain debuffs from the target.
If the target is an enemy, each stack of removed pain debuff deals &a (20%) damage, treated as an additional attack.

<color=#ffc1c1>Divine Treasure</color> - If the target is an ally, apply [Kaguya/Salamander Shield].","対象の持つ苦痛デバフを除去する。
敵を対象とする場合、除去した苦痛デバフのストック数１ごとに、 &a(自身の最大体力 20%)のダメージ を与え、これは追加攻撃とみなされる。 

<color=#ffc1c1>神宝</color> - 味方を対象とする場合、対象に[輝夜/火蜥蜴]を与える。","解除目标所有痛苦减益。
若目标为敌方单位，依据自身最大生命值，每层被解除的痛苦减益造成&a(20%)伤害，视作追加攻击。

<color=#ffc1c1>神宝</color> - 若目标为友方单位，施加[辉夜/火蜥蜴]。",
Skill/S_FKaguya_5_Name,Text,,신보「샐러맨더 실드」,Divine Treasure「Salamander Shield」,神宝「サラマンダーシールド」,神宝「火蜥蜴之盾」,
Skill/S_FKaguya_6_0_Description,Text,,"이번 턴에 한번 더 추가 시전할 수 있습니다.

<color=purple>난제</color> - 이번 턴, 입은 피해량이 최대 생명력의 20%(&a)보다 큽니다.","Can be used again in this turn.

<color=purple>Impossible Request</color> - Damage received this turn exceeds 20% of own maximum health (&a).","このターン中にもう1度発動できる。

<color=purple>難題</color> - このターン中に受けたダメージが自身の最大体力の20%(&a)以上である。","本回合内可重复释放一次。

<color=purple>难题</color> - 这个回合自身受到的伤害大于自身最大生命值的20%(&a)。",
Skill/S_FKaguya_6_0_Name,Text,,난제「제비의 자안패 -영명선-」,Impossible Request「Swallow's Cowrie Shell -Everlasting Life-」,難題「燕の子安貝 -永命線-」,难题「燕的子安贝　-永命线-」,
Skill/S_FKaguya_6_Description,Text,,"이번 턴에 한번 더 추가 시전할 수 있습니다.

<color=purple>난제</color> - 이번 턴, 입은 피해량이 최대 생명력의 20%(&a)보다 큽니다.","Can be used again in this turn.

<color=purple>Impossible Request</color> - Damage received this turn exceeds 20% of own maximum health (&a).","このターン中にもう1度発動できる。

<color=purple>難題</color> - このターン中に受けたダメージが自身の最大体力の20%(&a)以上である。","本回合内可重复释放一次。

<color=purple>难题</color> - 这个回合自身受到的伤害大于自身最大生命值的20%(&a)。",
Skill/S_FKaguya_6_Name,Text,,난제「제비의 자안패 -영명선-」,Impossible Request「Swallow's Cowrie Shell -Everlasting Life-」,難題「燕の子安貝 -永命線-」,难题「燕的子安贝　-永命线-」,
Skill/S_FKaguya_7_Description,Text,,<color=#ffc1c1>신보</color> - 행동불가 상태일 때 시전할 수 있습니다. 모든 방해 디버프를 제거한 후 마나를 2 회복합니다.,<color=#ffc1c1>Divine Treasure</color> - Can be used when unable to act. Remove all interference debuffs and restore 2 mana points.,<color=#ffc1c1>神宝</color> - 行動不能時でも使用できる。 すべての妨害デバフを除去し、マナを2回復する。,<color=#ffc1c1>神宝</color> - 可以在无法行动时使用。解除所有干扰减益，恢复2点法力值。,
Skill/S_FKaguya_7_Name,Text,,신보「라이프스프링 인피니티」,Divine Treasure「Life Spring Infinity」,神宝「ライフスプリングインフィニティ」,神宝「无限的生命之泉」,
Skill/S_FKaguya_8_Description,Text,,"무작위 강화' 및 '제외'가 부여된 대상의 무작위 전용스킬을 생성합니다.

<color=purple>난제</color> - 마지막으로 스킬을 사용한 아군이 왼쪽 혹은 오른쪽에 있습니다.","Randomly create a target's skill, with random enhancement and Exclude.

<color=purple>Impossible Request</color> - The last user of the skill is positioned to the left or right of you.","対象の専用スキルをランダムに1つ生成し、ランダムな強化と除外を与える。

<color=purple>難題</color> - 最後に使用したスキルの所有者が自身の左か右に居る。","随机生成1个目标的专属技能，附带随机强化和放逐。

<color=purple>难题</color> - 上个使用技能的持有者位于自身的左边或右边。",
Skill/S_FKaguya_8_Name,Text,,난제「봉래의 탄의 가지 -무지개빛 탄막-」,Impossible Request「Bullet Branch of Hourai -Rainbow Danmaku-」,難題「蓬莱の弾の枝 -虹色の弾幕-」,难题「蓬莱的弹枝　-七色的弹幕-」,
Skill/S_FKaguya_9_0_Description,Text,,,,,,
Skill/S_FKaguya_9_0_Name,Text,,봉래의 옥의 가지,Jeweled Branch of Hourai,蓬莱の弾の枝,蓬莱的玉枝,
Skill/S_FKaguya_9_1_Name,Text,,꿈빛 고향,Dreamlike Paradise,夢色の郷,梦色之乡,
Skill/S_FKaguya_9_Description,Text,,"대상의 양쪽에 있는 캐릭터에게 50%의 범위피해를 줍니다.

<color=#ffc1c1>신보</color> - [카구야/꿈의고향]을 부여합니다.","Deal 50% splash damage to characters on either side of the target.

<color=#ffc1c1>Divine Treasure</color> - Apply [Kaguya/Dreamlike Paradise].","対象の左右にダメージの50%を同時に与える。

<color=#ffc1c1>神宝</color> - [輝夜/夢郷]を与える。","对目标两侧的角色造成50%的溅射伤害。

<color=#ffc1c1>神宝</color> - 施加[辉夜/梦乡]。",
Skill/S_FKaguya_9_Name,Text,,신보「봉래의 옥의 가지 -꿈빛 고향-」,Divine Treasure「Jeweled Branch of Hourai -Dreamlike Paradise-」,神宝「蓬莱の玉の枝 -夢色の郷-」,神宝「蓬莱的玉枝　-梦色之乡-」,
Skill/S_FKaguya_Co1_Description,Text,,<i><color=#696969>영원정이 한 곳에 모였을 때 나타나는 스펠카드<i></color>,<i><color=#696969>Only appears when the Eternity Pavilion is united.</color></i>,<i><color=#696969>永遠亭のメンバーがすべて揃っているときにのみ現れるスペルカード<i></color>,<i><color=#696969>仅当永远亭齐聚一心时才会出现的符卡。<i></color>,
Skill/S_FKaguya_Co1_Name,Text,,영야「닫힌 세계의 하늘에 떠있는 달」,Eternal Night「The Moon of the Sealed World」,永夜「世界を閉じる空の月」,永夜「闭锁世界的天之月」,
Skill/S_FKaguya_Co2_Description,Text,,"후지와라모코우는 [*이런 세상은 다 불타버려!*], 호라이산 카구야는 [카구야/봉래]를 얻습니다.

그 후, 두명에게[우주의 종말을 향해]가 부여됩니다.","Fujiwara no Mokou gains [*Burn the World to the Ground! *], and Kaguya Houraisan gains [Kaguya/Hourai].

Then both sides gain [To the Ends of the Universe].","藤原妹紅は「こんな世は燃え尽きてしまえ! 」を得て、蓬莱山輝夜は[輝夜/蓬莱]を得る。
その後、両者は[宇宙の果てまで]を得る。","藤原妹红获得[＊这种世道赶紧烧个精光吧！＊]，蓬莱山辉夜获得[辉夜/蓬莱]。
那之后，双方获得[向那宇宙尽头]。",
Skill/S_FKaguya_Co2_Name,Text,,편년사「천년환상향」,Chronicle「Thousand Years of Gensokyo」,編年史「千年幻想郷」,编年史「千年幻想乡」,
Skill/S_FKaguya_LucyD_Description,Text,,"스킬 2장을 뽑습니다.
대상이 가지고있는 버프의 최대지속시간이 2턴 이상일 경우 1턴 연장합니다.
대상이 가지고있는 디버프의 최대지속시간이 2턴 이상일 경우 1턴 감소합니다.","Draw 2 skills.
Extend the duration of any beneficial effects on the target with a maximum duration of at least 2 turns by 1 turn.
Reduce the duration of any debuffs on the target with a maximum duration of at least 2 turns by 1 turn.","スキルを2枚引く。
対象の持つ最大持続時間が2ターン以下のバフの持続時間を1ターン延長する。
対象の持つ最大持続時間が2ターン以下のデバフの持続時間を1ターン短縮する。","抽取2个技能。
使目标身上最大持续时间不低于2回合的增益延长1回合。
使目标身上最大持续时间不低于2回合的减益降低1回合。",
Skill/S_FKaguya_LucyD_Name,Text,,신난제「미스테리움」,New Impossible Request「Mysterium」,新難題「ミステリウム」,新难题「Mysterium」,
Skill/S_FMokou_0_Description,Text,,"3 카운트 후, 불사「불새 -봉익천상-」이 재시전됩니다.",,カウントダウン3で「不死-火の鳥 -鳳翼天翔-」を再度発動する。,倒计时3后，再次释放[不死「火鸟　-凤翼天翔-」]。,
Skill/S_FMokou_0_Name,Text,,불사「불새 -봉익천상-」,,不死「火の鳥 -鳳翼天翔-」,不死「火鸟　-凤翼天翔-」,
Skill/S_FMokou_1_Description,Text,,<color=orange>과열: 3 - 모든 적을 대상으로 합니다. </color>,<color=orange>Overheat: 3 - Change to target all enemies.</color>,<color=orange>オーバーヒート：3 - 対象を敵全体に変更する。</color>,<color=orange>过热：3 - 改为指向所有敌人。</color>,
Skill/S_FMokou_1_Name,Text,,후지와라「멸죄사원상」,Fujiwara「Wounds of Metsuzai Temple」,藤原「滅罪寺院傷」,藤原「灭罪寺院伤」,
Skill/S_FMokou_2_0_Name,Text,,「퍼제스트 바이 피닉스 -봉황오의-」,「Possessed by Phoenix -Phonix,「パゼストバイフェニックス -鳳凰奥義-」,「不死鸟附体 -凤凰奥义-」,
Skill/S_FMokou_2_Description,Text,,<color=orange>과열: 4 - 모든 적을 대상으로 합니다. </color>,<color=orange>Overheat: 4 - Change to target all enemies.</color>,<color=orange>オーバーヒート：4 - 対象を敵全体に変更する。</color>,<color=orange>过热：4 - 改为指向所有敌人。</color>,
Skill/S_FMokou_2_Name,Text,,「퍼제스트 바이 피닉스」,「Possessed by Phoenix」,「パゼストバイフェニックス」,「不死鸟附体」,
Skill/S_FMokou_3_Description,Text,,<color=orange>과열: 2 - 카운트1로 재시전 합니다.</color>,<color=orange>Overheat: 2 - Repeat once with a countdown of 1.</color>,<color=orange>オーバーヒート：2 – カウントダウン1で再発動する。</color>,<color=orange>过热：2 - 以倒计时1重复释放1次。</color>,
Skill/S_FMokou_3_Name,Text,,염부「자멸 화염 대선풍」,Blaze Sign「Self-Destruction Giant Flame Whirlwind」,焔符「自滅火焔大旋風」,炎符「自灭火焰大旋风」,
Skill/S_FMokou_4_Description,Text,,"카운트 중 적이 공격 스킬 이외의 스킬을 사용 시 피해량이 &a가 됩니다.

 <color=orange>과열: 5 - <color=purple>화상</color>을 3회 부여합니다. </color>","During the countdown, if the enemy uses a non-attack skill, change it to &a damage.

<color=orange>Overheat: 5 - Apply 3 layers of <color=purple>Burn</color>.</color>","カウントダウン中、敵が攻撃スキル以外のスキルを使用するとダメージが&aに変更される。

<color=orange>オーバーヒート：5 - <color=purple>灼熱</color>を3ストック与える。</color>","倒计时期间，如果敌人使用攻击技能以外的技能，变为&a伤害。

<color=orange>过热：5 - 施加3层<color=purple>烧伤</color>。</color>",
Skill/S_FMokou_4_Name,Text,,멸죄「정직한 자의 죽음」,Expiation「Honest Man's Death」,滅罪「正直者の死」,灭罪「正直者之死」,
Skill/S_FMokou_5_Description,Text,,"<color=purple>화상</color>중첩이 가장 많은 적을 대상으로 시전됩니다.
대상의 <color=purple>화상</color>중첩 수에 따라 반복시전됩니다.
그 후, 자신 및 대상의 모든 <color=purple>화상</color>중첩이 제거됩니다.","Target the enemy with the most <color=purple>Burn</color> stacks.
Repeat this skill according to the number of <color=purple>Burn</color> stacks on the target.
Then, clear all <color=purple>Burn</color> layers on both yourself and the target.","<color=purple>灼熱</color>のストック数が最も多い敵を対象にする。
対象の持つ<color=purple>灼熱</color>のストック数と同じ回数、これを繰り返し発動する。
その後、自身と対象の持つ<color=purple>灼熱</color>をすべて除去する。","指向<color=purple>烧伤</color>层数最多的敌人。
根据目标身上的<color=purple>烧伤</color>层数，重复释放这个技能。
那之后，清空自己和目标身上所有的<color=purple>烧伤</color>。",
Skill/S_FMokou_5_Name,Text,,봉래「개풍쾌청 -후지야마 볼케이노-」,"Hourai「South Wind, Clear Sky -Fujiyama Volcano-」",蓬莱「凱風快晴 -フジヤマヴォルケイノ-」,蓬莱「凯风快晴 -Fujiyama Volcano-」,
Skill/S_FMokou_Reward_Name,Text,,「임페리셔블 슈팅」,「Imperishable Shooting」,「インペリシャブルシューティング」,「不朽的弹幕」,
Skill/S_FMokou_Stage_1_Description,Text,,,,,,
Skill/S_FMokou_Stage_1_Name,Text,,「봉래인형」,「Hourai Doll」,「蓬莱人形」,「蓬莱人形」,
Skill/S_FMokou_Stage_2_Name,Text,,주저「목 매단 봉래인형」,,咒詛「首吊り蓬莱人形」,诅咒「上吊的蓬莱人形」,
Skill/S_FMokou_Stage_3_Description,Text,,,,,,
Skill/S_FMokou_Stage_3_Name,Text,,"「몇 번째인지도 모르는 이 목숨, 다 불탈 때까지」","「Until This Life, Repeated Countless Times, Burns Away」",「この何度目かの命、燃え尽きるまで」,「这不知是第几次的生命，燃烧殆尽吧」,
Skill/S_FMokou_Stage_4_Description,Text,,,,,,
Skill/S_FMokou_Stage_4_Name,Text,,허인「우」,Hollow Being「Wu」,虚人「無」,虚人「无」,
Skill/S_FMokou_Xufu_Name,Text,,불사「서복시공」,Undying「Xu Fu's Dimension」,不死「徐福時空」,不死「徐福时空」,
SkillExtended/SkillExtended_10Rare_Name,Text,,영야 되돌리기 -강화-,End of Imperishable Night -Upgrade-,永夜返し -強化-,永夜归返 -强化-,
SkillKeyword/Keyword_Quest_Desc,Text,,특정 조건을 만족 시 [카구야/신보]가 자신에게 부여됩니다.,Will grant [Kaguya/Divine Treasure] under certain conditions.,特定の条件を満たしたとき、自身に[輝夜/神宝]を与える。,在达成某些条件时，会为自身赋予[辉夜/神宝]增益。,
SkillKeyword/Keyword_Quest_Name,Text,,난제,Impossible Request,難題,难题,
SkillKeyword/Keyword_Sinnpou_Desc,Text,,[카구야/신보]를 소모하여 추가 효과를 발동할 수 있습니다.,Add extra effects by consuming [Kaguya/Divine Treasure].,[輝夜/神宝]を消費することで、追加効果を発動する。,通过消耗[辉夜/神宝]增益，能够追加额外效果。,
SkillKeyword/Keyword_Sinnpou_Name,Text,,신보,Divine Treasure,神宝,神宝,
SkillKeyword/exburn_Desc,Text,,"모코우가 조건에 맞는 <color=purple>[화상]</color>중첩을 가지고 있는 경우 해당 중첩만큼의 <color=purple>[화상]</color>피해를 입고 중첩을 제거 한 후, 후속 추가효과가 발동됩니다.","When Mokou has burn stacks of <color=purple>[Burn]</color>, calculate and remove the burn layers, triggering subsequent additional effects.",藤原妹紅が持つ<color=purple>灼熱</color>のストック数が指定された数以上のとき、指定された数<color=purple>灼熱</color>のストックを消費して追加効果を発動する。,妹红拥有标识层数的<color=purple>[烧伤]</color>时，结算并移除标识层数的<color=purple>[烧伤]</color>，触发后续的额外效果。,
SkillKeyword/exburn_Name,Text,,과열,Overheat,オーバーヒート,过热,
